OrderID,Date,CustomerID,TrackingNumber,ShippingAddress,Product,Quantity,UnitPrice,PaymentMethod,OrderStatus,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200827,2023-05-25,C95856,TRK58829625,432 Main St,Tablet,2,639.88,Cash,Delivered,5,WINTER15,Instagram,1279.76
ORD200828,2024-07-24,C86266,TRK64576020,510 Main St,Chair,4,404.58,Cash,Shipped,5,FREESHIP,Instagram,1618.32
ORD200829,2023-02-05,C39551,TRK68358007,685 Main St,Monitor,1,76.93,Debit Card,Delivered,6,WINTER15,Instagram,76.93
ORD200830,2024-12-11,C90310,TRK70028457,853 Main St,Tablet,4,190.64,Cash,Delivered,5,SAVE10,Email,762.56
ORD200831,2023-12-18,C20124,TRK61346824,140 Main St,Printer,2,88.73,Online,Pending,5,NO COUPON,Google,177.46
ORD200832,2024-03-12,C63372,TRK14661811,903 Main St,Chair,5,485.71,Online,Pending,10,SAVE10,Referral,2428.55
ORD200833,2025-03-14,C90595,TRK96573803,508 Main St,Phone,5,78.29,Credit Card,Shipped,5,WINTER15,Referral,391.45
ORD200834,2024-04-11,C98483,TRK22084320,456 Main St,Printer,5,22.14,Cash,Returned,10,NO COUPON,Instagram,110.70
ORD200835,2024-03-26,C16429,TRK73888013,390 Main St,Desk,1,679.65,Debit Card,Shipped,6,FREESHIP,Google,679.65
ORD200836,2023-02-02,C31810,TRK58725886,328 Main St,Phone,1,178.44,Credit Card,Cancelled,2,FREESHIP,Google,178.44
ORD200837,2025-06-14,C88029,TRK59701278,282 Main St,Chair,5,655.55,Online,Delivered,5,NO COUPON,Email,3277.75
ORD200838,2024-04-11,C57798,TRK68797566,384 Main St,Desk,4,577.08,Online,Pending,8,NO COUPON,Facebook,2308.32
ORD200839,2023-08-24,C82858,TRK90618490,551 Main St,Chair,3,197.97,Online,Cancelled,5,NO COUPON,Google,593.91
ORD200840,2024-01-14,C60699,TRK88660574,672 Main St,Chair,3,411.95,Credit Card,Delivered,7,FREESHIP,Referral,1235.85
ORD200841,2024-09-19,C94658,TRK51732528,742 Main St,Printer,2,443.22,Credit Card,Delivered,5,NO COUPON,Facebook,886.44
ORD200842,2025-05-07,C78305,TRK88312618,396 Main St,Laptop,3,364.14,Online,Pending,7,WINTER15,Referral,1092.42
ORD200843,2025-05-13,C43538,TRK20961563,534 Main St,Desk,3,430.06,Gift Card,Cancelled,8,FREESHIP,Instagram,1290.18
ORD200844,2024-12-04,C47486,TRK75984759,883 Main St,Chair,1,320.92,Online,Returned,5,FREESHIP,Facebook,320.92
ORD200845,2023-10-08,C24212,TRK68894675,808 Main St,Phone,3,107.36,Gift Card,Delivered,5,FREESHIP,Google,322.08
ORD200846,2024-07-04,C24765,TRK43977698,646 Main St,Desk,2,359.86,Debit Card,Cancelled,4,NO COUPON,Referral,719.72
ORD200847,2024-11-18,C48176,TRK90560300,670 Main St,Printer,4,434.23,Online,Shipped,8,FREESHIP,Email,1736.92
ORD200848,2023-01-01,C54675,TRK18049633,634 Main St,Chair,2,645.85,Online,Shipped,5,NO COUPON,Referral,1291.70
ORD200849,2025-06-09,C16675,TRK12756945,664 Main St,Printer,4,214.35,Debit Card,Cancelled,7,WINTER15,Referral,857.40
ORD200850,2025-04-27,C38557,TRK14832238,890 Main St,Monitor,3,638.50,Debit Card,Cancelled,4,FREESHIP,Instagram,1915.50
ORD200851,2023-12-12,C80183,TRK20814598,146 Main St,Laptop,1,365.57,Online,Cancelled,5,SAVE10,Email,365.57
ORD200852,2024-10-24,C39530,TRK69000497,618 Main St,Desk,3,568.05,Gift Card,Pending,6,SAVE10,Google,1704.15
ORD200853,2023-10-16,C10002,TRK94641152,894 Main St,Printer,3,490.01,Cash,Returned,4,SAVE10,Facebook,1470.03
ORD200854,2025-06-13,C56938,TRK67735987,356 Main St,Laptop,3,372.60,Credit Card,Delivered,7,WINTER15,Referral,1117.80
ORD200855,2023-05-25,C41331,TRK94198179,785 Main St,Monitor,5,240.61,Credit Card,Shipped,10,FREESHIP,Email,1203.05
ORD200856,2024-06-03,C94698,TRK95768773,871 Main St,Phone,1,586.62,Debit Card,Shipped,5,NO COUPON,Facebook,586.62
ORD200857,2024-03-10,C56506,TRK86808324,185 Main St,Phone,3,257.84,Online,Delivered,4,NO COUPON,Instagram,773.52
ORD200858,2023-08-20,C22167,TRK70269748,891 Main St,Tablet,5,435.66,Online,Pending,9,NO COUPON,Facebook,2178.30
ORD200859,2024-08-28,C11127,TRK73285507,154 Main St,Chair,5,261.33,Credit Card,Returned,5,SAVE10,Referral,1306.65
ORD200860,2024-01-23,C69542,TRK20746505,876 Main St,Printer,1,422.54,Cash,Delivered,1,SAVE10,Google,422.54
ORD200861,2023-03-19,C93276,TRK44165913,230 Main St,Desk,5,330.45,Gift Card,Shipped,10,FREESHIP,Google,1652.25
ORD200862,2023-12-02,C37969,TRK69852386,799 Main St,Desk,3,120.82,Credit Card,Shipped,5,SAVE10,Referral,362.46
ORD200863,2024-05-20,C98276,TRK74207282,471 Main St,Phone,1,14.06,Credit Card,Pending,5,SAVE10,Referral,14.06
ORD200864,2023-05-03,C14240,TRK58095246,592 Main St,Desk,1,491.11,Credit Card,Delivered,4,SAVE10,Facebook,491.11
ORD200865,2023-04-30,C72241,TRK76270481,156 Main St,Monitor,4,677.37,Cash,Pending,8,SAVE10,Google,2709.48
ORD200866,2024-07-26,C39664,TRK39917741,693 Main St,Desk,5,189.25,Debit Card,Cancelled,10,WINTER15,Email,946.25
ORD200867,2024-05-26,C53252,TRK65831261,351 Main St,Printer,4,142.58,Cash,Delivered,4,FREESHIP,Facebook,570.32
ORD200868,2024-06-29,C70452,TRK42985882,309 Main St,Monitor,4,316.32,Debit Card,Delivered,7,NO COUPON,Facebook,1265.28
ORD200869,2024-03-17,C29905,TRK16788127,790 Main St,Desk,2,533.95,Online,Delivered,5,WINTER15,Google,1067.90
ORD200870,2025-06-01,C78725,TRK72001139,541 Main St,Phone,4,470.09,Debit Card,Delivered,4,FREESHIP,Google,1880.36
ORD200871,2024-05-16,C93768,TRK22024707,720 Main St,Tablet,3,324.30,Debit Card,Pending,8,FREESHIP,Email,972.90
ORD200872,2023-07-10,C59169,TRK90883858,172 Main St,Chair,4,629.34,Cash,Shipped,7,NO COUPON,Email,2517.36
ORD200873,2024-05-12,C53488,TRK27365050,448 Main St,Desk,3,136.84,Cash,Delivered,3,SAVE10,Facebook,410.52
ORD200874,2023-10-31,C92180,TRK93315929,632 Main St,Chair,2,488.90,Cash,Delivered,7,FREESHIP,Facebook,977.80
ORD200875,2023-08-03,C25918,TRK66473392,203 Main St,Laptop,5,133.39,Credit Card,Delivered,6,FREESHIP,Referral,666.95
ORD200876,2024-06-09,C90363,TRK21534173,200 Main St,Chair,5,608.91,Gift Card,Pending,6,SAVE10,Google,3044.55
ORD200877,2024-07-25,C43867,TRK97319127,269 Main St,Tablet,1,524.06,Debit Card,Pending,3,FREESHIP,Email,524.06
ORD200878,2023-06-01,C73873,TRK56423132,393 Main St,Desk,2,330.69,Online,Cancelled,5,SAVE10,Google,661.38
ORD200879,2025-04-08,C56622,TRK86373987,932 Main St,Phone,2,547.67,Gift Card,Shipped,3,NO COUPON,Instagram,1095.34
ORD200880,2025-03-12,C85074,TRK63133878,506 Main St,Laptop,4,233.70,Online,Shipped,8,SAVE10,Facebook,934.80
ORD200881,2023-01-03,C59579,TRK48000034,386 Main St,Tablet,2,448.85,Credit Card,Pending,6,NO COUPON,Instagram,897.70
ORD200882,2025-06-28,C43335,TRK91848650,533 Main St,Phone,2,274.12,Cash,Delivered,6,FREESHIP,Referral,548.24
ORD200883,2025-05-13,C43595,TRK25317348,451 Main St,Printer,5,561.48,Online,Delivered,9,FREESHIP,Facebook,2807.40
ORD200884,2024-05-15,C71471,TRK52137079,817 Main St,Chair,1,595.54,Gift Card,Shipped,4,NO COUPON,Instagram,595.54
ORD200885,2024-04-07,C61090,TRK36388962,387 Main St,Laptop,4,515.59,Credit Card,Shipped,7,FREESHIP,Google,2062.36
ORD200886,2023-10-25,C29620,TRK22046456,792 Main St,Phone,1,460.13,Credit Card,Returned,1,NO COUPON,Google,460.13
ORD200887,2024-12-19,C67932,TRK88547534,857 Main St,Chair,3,171.66,Debit Card,Delivered,7,NO COUPON,Google,514.98
ORD200888,2024-07-23,C14427,TRK58024529,833 Main St,Laptop,2,266.95,Credit Card,Pending,3,NO COUPON,Instagram,533.90
ORD200889,2024-10-27,C36725,TRK16808790,350 Main St,Monitor,5,650.72,Credit Card,Cancelled,8,WINTER15,Email,3253.60
ORD200890,2023-08-11,C51921,TRK85741716,943 Main St,Laptop,3,439.53,Debit Card,Pending,5,NO COUPON,Google,1318.59
ORD200891,2023-11-11,C36534,TRK38952138,918 Main St,Monitor,3,654.54,Cash,Returned,7,SAVE10,Referral,1963.62
ORD200892,2024-06-04,C72043,TRK40896408,480 Main St,Desk,1,394.53,Cash,Shipped,2,FREESHIP,Referral,394.53
ORD200893,2023-03-21,C99533,TRK55701253,696 Main St,Monitor,1,678.01,Cash,Pending,4,FREESHIP,Referral,678.01
ORD200894,2023-05-23,C90852,TRK37551831,852 Main St,Tablet,3,575.01,Online,Cancelled,8,WINTER15,Instagram,1725.03
ORD200895,2023-11-09,C81882,TRK62371264,832 Main St,Chair,3,154.64,Debit Card,Pending,6,WINTER15,Facebook,463.92
ORD200896,2024-10-18,C85466,TRK66764177,102 Main St,Desk,3,147.29,Gift Card,Shipped,3,FREESHIP,Google,441.87
ORD200897,2024-09-03,C87995,TRK38730545,358 Main St,Laptop,4,481.48,Gift Card,Delivered,5,SAVE10,Instagram,1925.92
ORD200898,2025-03-05,C44619,TRK66662528,742 Main St,Monitor,3,158.37,Cash,Shipped,6,NO COUPON,Referral,475.11
ORD200899,2025-04-23,C99904,TRK83843411,552 Main St,Printer,2,323.37,Online,Pending,3,SAVE10,Instagram,646.74
ORD200900,2025-02-07,C52342,TRK67342586,991 Main St,Laptop,5,73.83,Debit Card,Pending,9,NO COUPON,Instagram,369.15
ORD200901,2024-04-28,C44277,TRK79321479,839 Main St,Tablet,1,458.63,Debit Card,Returned,4,WINTER15,Referral,458.63
ORD200902,2024-07-13,C61162,TRK76712124,813 Main St,Monitor,4,180.25,Debit Card,Cancelled,7,NO COUPON,Facebook,721.00
ORD200903,2023-05-17,C80868,TRK56186636,205 Main St,Monitor,3,473.49,Credit Card,Pending,7,NO COUPON,Email,1420.47
ORD200904,2025-02-05,C16693,TRK41146508,262 Main St,Monitor,4,237.43,Cash,Cancelled,8,WINTER15,Referral,949.72
ORD200905,2023-11-23,C67818,TRK81978113,101 Main St,Laptop,1,442.39,Gift Card,Pending,6,FREESHIP,Facebook,442.39
ORD200906,2024-09-03,C49938,TRK80175572,141 Main St,Monitor,1,62.12,Cash,Returned,2,NO COUPON,Email,62.12
ORD200907,2024-08-04,C90898,TRK52935170,583 Main St,Desk,5,298.39,Gift Card,Cancelled,7,WINTER15,Referral,1491.95
ORD200908,2025-05-06,C35117,TRK27155709,332 Main St,Desk,2,697.93,Credit Card,Cancelled,2,SAVE10,Google,1395.86
ORD200909,2024-05-27,C60203,TRK76525279,569 Main St,Tablet,2,291.85,Cash,Shipped,5,FREESHIP,Instagram,583.70
ORD200910,2024-05-31,C36174,TRK26397548,348 Main St,Printer,3,308.98,Cash,Delivered,3,SAVE10,Instagram,926.94
ORD200911,2024-08-13,C80872,TRK43967487,593 Main St,Desk,5,396.86,Cash,Cancelled,9,SAVE10,Instagram,1984.30
ORD200912,2024-01-22,C67604,TRK85545920,318 Main St,Desk,2,139.69,Online,Returned,7,FREESHIP,Email,279.38
ORD200913,2023-02-16,C45599,TRK62277685,505 Main St,Printer,5,475.95,Credit Card,Returned,8,WINTER15,Facebook,2379.75
ORD200914,2025-02-10,C70352,TRK51589589,955 Main St,Desk,1,626.60,Gift Card,Returned,4,WINTER15,Facebook,626.60
ORD200915,2024-02-16,C20643,TRK30736692,939 Main St,Laptop,4,502.99,Debit Card,Shipped,4,WINTER15,Referral,2011.96
ORD200916,2024-06-21,C35669,TRK13928455,165 Main St,Printer,5,578.83,Cash,Returned,6,NO COUPON,Referral,2894.15
ORD200917,2025-01-20,C65524,TRK19315310,836 Main St,Laptop,5,383.82,Credit Card,Returned,7,FREESHIP,Google,1919.10
ORD200918,2025-06-24,C74359,TRK18250450,706 Main St,Laptop,5,368.25,Online,Delivered,5,NO COUPON,Instagram,1841.25
ORD200919,2025-02-07,C92086,TRK23357668,187 Main St,Printer,2,374.60,Online,Shipped,3,FREESHIP,Referral,749.20
ORD200920,2025-03-12,C26137,TRK98110407,978 Main St,Tablet,2,428.09,Credit Card,Returned,6,NO COUPON,Instagram,856.18
ORD200921,2023-07-24,C90573,TRK90075720,144 Main St,Tablet,1,438.93,Gift Card,Cancelled,3,SAVE10,Referral,438.93
ORD200922,2024-06-17,C81857,TRK79737732,487 Main St,Desk,2,563.82,Credit Card,Pending,3,NO COUPON,Instagram,1127.64
ORD200923,2023-02-11,C91582,TRK99938245,836 Main St,Printer,3,649.93,Credit Card,Pending,7,WINTER15,Facebook,1949.79
ORD200924,2025-03-22,C81319,TRK55330558,991 Main St,Printer,5,268.43,Cash,Returned,5,SAVE10,Email,1342.15
ORD200925,2024-12-20,C78500,TRK97460884,304 Main St,Monitor,5,502.47,Online,Shipped,10,WINTER15,Email,2512.35
ORD200926,2024-03-20,C67533,TRK14566395,672 Main St,Desk,1,26.95,Cash,Delivered,1,WINTER15,Email,26.95
ORD200927,2023-02-14,C35566,TRK10003020,638 Main St,Laptop,4,64.69,Debit Card,Shipped,7,WINTER15,Google,258.76
ORD200928,2024-05-09,C77166,TRK18896595,821 Main St,Laptop,3,247.11,Debit Card,Returned,3,WINTER15,Referral,741.33
ORD200929,2024-10-16,C67936,TRK71803414,553 Main St,Tablet,2,536.25,Debit Card,Pending,3,NO COUPON,Email,1072.50
ORD200930,2024-12-16,C59554,TRK28182447,382 Main St,Phone,2,456.04,Debit Card,Returned,4,FREESHIP,Email,912.08
ORD200931,2024-01-01,C14005,TRK87567926,623 Main St,Printer,2,40.23,Credit Card,Cancelled,4,SAVE10,Google,80.46
ORD200932,2023-03-26,C26118,TRK15334251,168 Main St,Laptop,2,72.39,Online,Delivered,7,WINTER15,Instagram,144.78
ORD200933,2023-01-26,C59685,TRK43718093,255 Main St,Monitor,2,394.16,Online,Shipped,2,NO COUPON,Referral,788.32
ORD200934,2025-06-01,C40304,TRK85790948,692 Main St,Laptop,4,119.84,Gift Card,Shipped,8,FREESHIP,Referral,479.36
ORD200935,2023-11-24,C39593,TRK62405253,398 Main St,Phone,3,692.71,Credit Card,Delivered,3,FREESHIP,Instagram,2078.13
ORD200936,2024-01-12,C50612,TRK44140968,737 Main St,Chair,4,56.66,Online,Delivered,4,SAVE10,Instagram,226.64
ORD200937,2024-01-16,C39791,TRK46221436,536 Main St,Chair,2,298.53,Debit Card,Cancelled,5,WINTER15,Email,597.06
ORD200938,2023-07-12,C39017,TRK91155214,696 Main St,Chair,3,331.46,Credit Card,Cancelled,6,WINTER15,Referral,994.38
ORD200939,2025-04-16,C48510,TRK53152886,212 Main St,Laptop,2,521.40,Cash,Delivered,7,SAVE10,Instagram,1042.80
ORD200940,2023-03-27,C74003,TRK91525779,679 Main St,Printer,4,305.32,Online,Cancelled,4,SAVE10,Google,1221.28
ORD200941,2023-07-17,C91155,TRK82162952,599 Main St,Printer,5,111.70,Credit Card,Cancelled,9,FREESHIP,Email,558.50
ORD200942,2023-09-29,C17591,TRK56070470,882 Main St,Tablet,1,479.76,Credit Card,Pending,1,NO COUPON,Email,479.76
ORD200943,2023-12-27,C43330,TRK71594838,355 Main St,Monitor,3,193.49,Gift Card,Returned,6,FREESHIP,Facebook,580.47
ORD200944,2024-12-16,C32687,TRK98284560,448 Main St,Laptop,2,426.22,Online,Delivered,7,WINTER15,Google,852.44
ORD200945,2023-08-20,C79722,TRK29976438,619 Main St,Tablet,5,276.44,Gift Card,Shipped,10,FREESHIP,Referral,1382.20
ORD200946,2024-05-04,C65021,TRK20626179,546 Main St,Phone,2,404.96,Cash,Shipped,4,SAVE10,Email,809.92
ORD200947,2023-09-07,C85520,TRK65994177,119 Main St,Phone,4,465.66,Online,Returned,9,FREESHIP,Email,1862.64
ORD200948,2024-06-21,C94569,TRK79269291,739 Main St,Phone,2,594.07,Gift Card,Cancelled,2,NO COUPON,Google,1188.14
ORD200949,2023-11-09,C55778,TRK93797108,319 Main St,Desk,5,110.38,Cash,Pending,10,NO COUPON,Referral,551.90
ORD200950,2024-05-31,C19722,TRK78094361,891 Main St,Laptop,1,596.24,Credit Card,Returned,4,FREESHIP,Instagram,596.24
ORD200951,2024-07-22,C74928,TRK39845914,589 Main St,Printer,2,306.24,Online,Returned,4,FREESHIP,Email,612.48
ORD200952,2025-02-27,C49111,TRK45303393,225 Main St,Monitor,3,503.39,Online,Pending,5,NO COUPON,Facebook,1510.17
ORD200953,2023-02-06,C43721,TRK89392104,971 Main St,Phone,1,131.61,Cash,Shipped,2,FREESHIP,Facebook,131.61
ORD200954,2024-10-22,C68609,TRK58273778,240 Main St,Chair,3,443.44,Gift Card,Shipped,3,FREESHIP,Google,1330.32
ORD200955,2023-01-23,C82068,TRK25779180,164 Main St,Chair,1,408.13,Gift Card,Shipped,3,WINTER15,Instagram,408.13
ORD200956,2024-04-11,C21191,TRK86246309,381 Main St,Phone,2,160.98,Debit Card,Delivered,3,SAVE10,Referral,321.96
ORD200957,2023-01-12,C73575,TRK23387612,851 Main St,Monitor,5,643.89,Cash,Returned,8,WINTER15,Facebook,3219.45
ORD200958,2023-05-13,C82685,TRK70184320,537 Main St,Desk,3,158.66,Gift Card,Delivered,7,WINTER15,Email,475.98
ORD200959,2024-04-13,C73996,TRK74579570,856 Main St,Tablet,2,143.82,Credit Card,Returned,6,SAVE10,Instagram,287.64
ORD200960,2023-12-11,C87687,TRK60383805,312 Main St,Laptop,3,379.07,Gift Card,Pending,3,WINTER15,Google,1137.21
ORD200961,2024-11-11,C55464,TRK81178598,532 Main St,Phone,1,601.36,Online,Shipped,1,NO COUPON,Facebook,601.36
ORD200962,2024-09-06,C12459,TRK30674085,838 Main St,Phone,2,142.08,Gift Card,Delivered,4,SAVE10,Referral,284.16
ORD200963,2024-03-11,C88075,TRK42832976,970 Main St,Chair,5,530.34,Online,Shipped,9,FREESHIP,Google,2651.70
ORD200964,2023-08-20,C18583,TRK43084595,778 Main St,Phone,5,364.42,Credit Card,Cancelled,10,SAVE10,Referral,1822.10
ORD200965,2025-06-18,C70412,TRK22192783,791 Main St,Laptop,4,578.28,Gift Card,Cancelled,5,FREESHIP,Email,2313.12
ORD200966,2025-05-20,C58503,TRK12981657,290 Main St,Monitor,5,280.52,Credit Card,Cancelled,7,WINTER15,Facebook,1402.60
ORD200967,2025-05-06,C52879,TRK67403284,502 Main St,Tablet,5,638.92,Credit Card,Returned,5,FREESHIP,Google,3194.60
ORD200968,2024-02-08,C67870,TRK72602178,664 Main St,Monitor,4,412.20,Credit Card,Shipped,6,WINTER15,Referral,1648.80
ORD200969,2025-06-05,C19439,TRK25383993,675 Main St,Desk,1,440.34,Gift Card,Shipped,2,WINTER15,Facebook,440.34
ORD200970,2024-09-07,C72664,TRK86694331,241 Main St,Desk,1,627.15,Cash,Delivered,5,SAVE10,Instagram,627.15
ORD200971,2024-05-27,C32650,TRK66648743,934 Main St,Monitor,2,605.26,Cash,Cancelled,4,WINTER15,Referral,1210.52
ORD200972,2024-06-09,C66438,TRK32035271,816 Main St,Laptop,1,90.27,Cash,Delivered,5,SAVE10,Facebook,90.27
ORD200973,2025-06-09,C70010,TRK50594008,141 Main St,Desk,5,230.77,Online,Pending,10,WINTER15,Referral,1153.85
ORD200974,2023-09-27,C30722,TRK52088168,274 Main St,Desk,5,266.78,Gift Card,Cancelled,5,NO COUPON,Email,1333.90
ORD200975,2023-05-18,C70529,TRK82165408,974 Main St,Desk,1,105.92,Gift Card,Returned,6,SAVE10,Email,105.92
ORD200976,2024-04-04,C18984,TRK49298239,650 Main St,Tablet,3,589.30,Credit Card,Returned,6,WINTER15,Referral,1767.90
ORD200977,2023-01-28,C85841,TRK99820544,608 Main St,Chair,4,649.47,Cash,Pending,8,SAVE10,Google,2597.88
ORD200978,2024-06-25,C41508,TRK61047536,993 Main St,Printer,4,107.49,Cash,Delivered,5,NO COUPON,Google,429.96
ORD200979,2023-05-31,C75018,TRK51794806,299 Main St,Monitor,3,669.06,Cash,Delivered,7,SAVE10,Facebook,2007.18
ORD200980,2023-10-14,C84320,TRK81093218,107 Main St,Chair,3,69.65,Cash,Delivered,7,WINTER15,Instagram,208.95
ORD200981,2023-11-26,C12609,TRK56379337,490 Main St,Phone,4,136.83,Debit Card,Pending,8,SAVE10,Email,547.32
ORD200982,2024-09-06,C64935,TRK42969065,707 Main St,Monitor,1,304.11,Gift Card,Shipped,2,SAVE10,Referral,304.11
ORD200983,2024-11-24,C67528,TRK60865210,110 Main St,Monitor,4,296.28,Gift Card,Shipped,5,SAVE10,Email,1185.12
ORD200984,2025-02-28,C44176,TRK68704764,706 Main St,Desk,1,77.64,Credit Card,Shipped,1,FREESHIP,Facebook,77.64
ORD200985,2024-07-20,C92788,TRK83835361,948 Main St,Desk,1,243.71,Gift Card,Delivered,6,SAVE10,Google,243.71
ORD200986,2024-09-07,C69213,TRK67837331,533 Main St,Laptop,4,644.96,Credit Card,Pending,7,FREESHIP,Email,2579.84
ORD200987,2025-06-05,C67387,TRK54120003,436 Main St,Phone,5,283.73,Gift Card,Pending,8,FREESHIP,Instagram,1418.65
ORD200988,2025-02-04,C90318,TRK52765043,818 Main St,Desk,2,629.56,Gift Card,Cancelled,5,WINTER15,Instagram,1259.12
ORD200989,2023-03-23,C49995,TRK33212013,559 Main St,Laptop,4,246.11,Credit Card,Pending,4,SAVE10,Instagram,984.44
ORD200990,2023-11-19,C52313,TRK67368559,913 Main St,Phone,2,418.26,Debit Card,Pending,2,SAVE10,Google,836.52
ORD200991,2024-05-09,C10211,TRK68938335,598 Main St,Desk,5,127.18,Debit Card,Cancelled,10,FREESHIP,Google,635.90
ORD200992,2024-08-27,C97907,TRK89637569,933 Main St,Printer,3,586.21,Gift Card,Pending,4,WINTER15,Referral,1758.63
ORD200993,2024-04-06,C61384,TRK33323210,576 Main St,Monitor,3,267.45,Gift Card,Delivered,5,WINTER15,Instagram,802.35
ORD200994,2024-06-27,C27613,TRK63701318,971 Main St,Tablet,4,615.65,Debit Card,Delivered,9,WINTER15,Google,2462.60
ORD200995,2023-11-18,C99271,TRK87832736,959 Main St,Monitor,2,113.29,Cash,Pending,5,SAVE10,Facebook,226.58
ORD200996,2024-04-28,C28648,TRK92240846,101 Main St,Monitor,4,473.86,Debit Card,Delivered,7,SAVE10,Facebook,1895.44
ORD200997,2023-11-27,C26210,TRK40616861,805 Main St,Laptop,3,444.75,Cash,Delivered,6,SAVE10,Facebook,1334.25
ORD200998,2023-05-19,C90350,TRK22824230,783 Main St,Phone,2,183.67,Debit Card,Cancelled,6,SAVE10,Google,367.34
ORD200999,2023-12-24,C61957,TRK43983841,652 Main St,Printer,1,483.38,Cash,Pending,6,FREESHIP,Google,483.38
ORD201000,2023-06-21,C90132,TRK52664903,582 Main St,Printer,5,260.93,Online,Delivered,9,SAVE10,Email,1304.65
ORD201001,2023-12-08,C31371,TRK19554327,122 Main St,Printer,2,253.68,Gift Card,Shipped,6,NO COUPON,Referral,507.36
ORD201002,2025-06-19,C83911,TRK33188106,944 Main St,Tablet,4,699.88,Cash,Pending,5,WINTER15,Referral,2799.52
ORD201003,2023-01-11,C84700,TRK14706969,582 Main St,Printer,5,319.97,Cash,Shipped,7,SAVE10,Google,1599.85
ORD201004,2025-06-09,C87529,TRK15739505,296 Main St,Chair,4,246.91,Online,Pending,8,SAVE10,Referral,987.64
ORD201005,2023-03-02,C38065,TRK11448295,426 Main St,Printer,3,392.85,Credit Card,Returned,6,NO COUPON,Google,1178.55
ORD201006,2024-05-27,C27435,TRK91458233,860 Main St,Tablet,5,420.98,Cash,Delivered,7,SAVE10,Facebook,2104.90
ORD201007,2024-03-20,C46651,TRK60444502,839 Main St,Monitor,2,73.26,Cash,Pending,4,WINTER15,Facebook,146.52
ORD201008,2023-01-13,C62557,TRK12742366,257 Main St,Monitor,3,410.88,Cash,Delivered,8,FREESHIP,Instagram,1232.64
ORD201009,2023-09-02,C54494,TRK95958645,696 Main St,Tablet,2,176.46,Credit Card,Delivered,2,FREESHIP,Email,352.92
ORD201010,2023-03-31,C33729,TRK35649833,533 Main St,Monitor,3,659.57,Credit Card,Cancelled,6,SAVE10,Email,1978.71
ORD201011,2024-12-03,C47823,TRK22271097,654 Main St,Phone,2,478.36,Online,Shipped,3,NO COUPON,Google,956.72
ORD201012,2024-12-03,C84570,TRK12551882,301 Main St,Printer,4,30.05,Online,Returned,6,NO COUPON,Facebook,120.20
ORD201013,2025-04-26,C91123,TRK49568409,842 Main St,Laptop,4,300.56,Cash,Cancelled,9,FREESHIP,Facebook,1202.24
ORD201014,2024-02-04,C92548,TRK21682892,160 Main St,Tablet,5,226.45,Debit Card,Returned,6,FREESHIP,Email,1132.25
ORD201015,2024-01-26,C97454,TRK73249329,892 Main St,Printer,2,349.40,Online,Shipped,2,SAVE10,Instagram,698.80
ORD201016,2023-12-29,C20257,TRK62135578,669 Main St,Tablet,5,268.78,Debit Card,Delivered,7,WINTER15,Email,1343.90
ORD201017,2024-08-25,C51694,TRK83122112,953 Main St,Chair,2,680.85,Gift Card,Delivered,6,FREESHIP,Referral,1361.70
ORD201018,2023-07-08,C77499,TRK20703086,209 Main St,Laptop,3,182.48,Cash,Delivered,3,NO COUPON,Instagram,547.44
ORD201019,2024-04-06,C28386,TRK32954229,293 Main St,Desk,1,277.09,Cash,Returned,2,SAVE10,Referral,277.09
ORD201020,2024-04-22,C50211,TRK47787981,312 Main St,Tablet,2,26.50,Online,Delivered,3,SAVE10,Instagram,53.00
ORD201021,2023-10-23,C74519,TRK97351945,309 Main St,Phone,3,315.27,Credit Card,Cancelled,4,SAVE10,Email,945.81
ORD201022,2025-02-24,C19071,TRK66537096,396 Main St,Tablet,3,450.98,Credit Card,Shipped,8,SAVE10,Referral,1352.94
ORD201023,2024-09-23,C65251,TRK32059025,291 Main St,Laptop,5,233.67,Cash,Shipped,10,NO COUPON,Referral,1168.35
ORD201024,2024-01-29,C90612,TRK93022878,731 Main St,Chair,3,367.75,Cash,Pending,7,FREESHIP,Facebook,1103.25
ORD201025,2025-05-17,C28406,TRK98841457,174 Main St,Chair,1,23.53,Gift Card,Delivered,2,FREESHIP,Instagram,23.53
ORD201026,2023-05-01,C55454,TRK13281370,807 Main St,Monitor,1,677.48,Online,Delivered,1,WINTER15,Facebook,677.48
ORD201027,2024-05-21,C93467,TRK77377373,983 Main St,Laptop,4,554.83,Cash,Returned,6,NO COUPON,Google,2219.32
ORD201028,2023-02-17,C60042,TRK84651559,610 Main St,Desk,4,440.31,Cash,Cancelled,6,NO COUPON,Instagram,1761.24
ORD201029,2025-03-01,C44733,TRK41500198,851 Main St,Desk,1,87.06,Credit Card,Shipped,4,FREESHIP,Email,87.06
ORD201030,2023-10-02,C61773,TRK12936357,176 Main St,Phone,4,245.28,Credit Card,Delivered,6,WINTER15,Email,981.12
ORD201031,2023-02-28,C59183,TRK18129706,136 Main St,Phone,5,664.51,Debit Card,Pending,8,SAVE10,Email,3322.55
ORD201032,2023-04-20,C26188,TRK61634201,990 Main St,Chair,1,618.68,Online,Delivered,6,WINTER15,Referral,618.68
ORD201033,2024-12-24,C20338,TRK30654048,331 Main St,Monitor,1,370.85,Gift Card,Delivered,2,FREESHIP,Referral,370.85
